165.45382371230892,567.0821562522912
204.76289471959592,503.81291474061965
176.73242807446644,541.9918170278697
182.89435248076106,496.4444543182991
225.55969330395908,576.3966589462829
193.82726427157803,569.3081327995013
229.51337379611647,505.4900936830309
226.42317971038642,595.2151254371469
217.85283651685288,543.9415696014988
255.97613968582073,519.2052960167686
214.74771697913735,524.6973221866807
213.242883258834,497.57446278228895
242.5598572592163,499.1217595802082
126.70234149898677,537.8909125839074
200.66123309398688,541.102199518779
174.24342748885783,551.9385013773477
213.07293200726863,535.0840949478572
202.11462917227115,463.8979594454021
215.61276855006062,538.095088797053
212.16029724648897,582.930689659094
240.10877874064772,533.6010588456769
181.0496821280083,587.0795952555484
188.57855415712837,568.2448740680502
165.77079518978218,550.237769417486
253.28495000159188,493.7658980890267
241.78167915345858,418.57733653602986
228.80423926815695,548.4919599099024
257.83065983441753,561.3185065950456
201.26805250042278,433.7567157033555
231.5173809109712,509.5334195448206
216.91703032717896,582.8053068804468
118.722533453183,528.113704855766
215.83379643883646,510.15961713087006
167.38224204373256,512.7985820957354
211.7717042367169,523.5631734938326
147.00180508691938,460.6914402066956
199.96793448212372,536.8244362841845
276.1471809643626,464.58547493372487
146.61090457691256,569.3387118730077
205.75538032372776,453.05021003273373
273.4284201678302,586.1058126302534
139.2197359002877,544.1302651002665
202.88480401350938,482.5382779012517
187.22691983922195,524.4568577970199
170.68807547004425,517.806545717667
297.9347262585448,576.2096322836693
265.39975325791374,511.59650490872474
158.5531813578745,548.9188235928737
208.4732605780422,487.25270479835353
187.1394067953193,493.6434035582024
188.3573492289064,576.8863387481607
277.3265190129986,483.53314367908513
289.44461848646495,541.2291129116069
129.56880656900728,571.1308607344478
193.67716616127257,502.5716610955133
221.62295845870426,537.6534045195557
170.23868311071078,534.948492486643
214.5485973776288,489.0857560603478
188.32293681670004,499.0561965624762
132.97804484762491,538.4180171984257
147.27812337716188,601.5846947982978
144.0315511101131,517.5395528386509
236.07967627070695,528.9300235925399
177.22655410672854,519.5145216428892
265.2789800761766,561.3357642431052
179.80405745429778,489.53318083873245
177.53796265414377,494.2773850772362
268.5320378141776,458.52533093801986
222.35485873949406,577.3060024684828
152.54028040853794,510.15240871861454
157.0243168076036,563.7130652880076
183.72815234107486,547.2064148639885
219.8385399429799,519.4913245480401
224.21338041341414,583.4359549588786
157.88737361154057,512.6961100415101
293.8275377637757,494.5597741399768
198.25167407353297,594.4075080259465
275.70944763691125,590.0236333562314
191.5805563052175,506.8260891697443
232.98352220950693,561.2886164631816
201.5434603324752,501.42792187606534
270.6591703828809,570.6003914009532
181.6159744300023,540.1702046198664
230.5870431163737,500.9847954144553
227.22371390909223,539.2478907164475
208.83221997842026,566.2142700145575
182.86205641923488,508.7641710862404
235.2144874737823,571.9852656052982
166.40576282738547,507.8870366679342
251.0486685155097,520.1472190849738
243.25117738906593,469.62712049047377
158.26426978573195,489.4718283664971
223.79272444701283,507.70005533393123
162.23749672127406,539.5072984482944
182.15420582002113,450.55287296891754
206.4594857742494,573.034953973057
219.05914670520272,541.0371761398322
214.2337849395775,509.9379252899019
240.3692988300362,480.8487325821123
218.85635822592565,500.01020529307925
284.0241142998795,171.6458370943047
380.50244782702805,235.66023281521709
317.846585570439,173.50542772746115
407.1676267471305,192.13175070038727
327.89415795446587,147.88477256393162
381.42759028374223,184.5851930100153
376.87940695746795,218.05269155257488
331.33172648312114,202.46340108032905
268.2039138152859,158.81475669145735
368.113297379038,185.94107654751235
226.8743920166478,192.04625260463817
315.93283734379395,207.46048120896472
361.56899005915176,185.91824415971178
328.5499953851294,145.84084116356996
280.01714578082186,202.1309577609699
335.5373336024854,214.87930855213216
265.95676252161735,305.6038861795226
396.5821484679627,233.8451031641908
299.94694575101073,134.20565661980334
433.56912748383536,260.1476018734596
273.1795052346894,186.5551542239298
294.3130367259888,270.04746586474243
278.31550116208297,213.04061085153452
301.3893623588837,226.39196768204476
329.00881898470004,206.4471842260976
280.63410692277444,199.13219636212136
292.28811955571206,155.41324630071153
295.25548489059753,234.9538101198894
283.9760977304713,172.08833252185144
312.27131921442725,144.95953039517417
326.05669026873363,167.25005610181006
347.50159411740475,229.95447325297684
296.4763903974522,207.19566010660813
290.23504538824767,117.9895029375003
297.23875375481606,219.23801212128114
324.3182365248982,177.86939794266686
335.7194706268458,198.23905737318876
323.35683876712363,207.814524964668
308.19008072716423,193.16621063846213
363.01994162043013,186.6990673232886
339.9760585155137,244.5939942206711
331.8564379174773,221.73963397737904
269.51732325141177,210.2175691438632
259.8349990636141,266.9646009583086
282.2011817526755,210.64502910914428
356.56416546773005,185.10727517325867
333.81061283497297,223.3164538505116
348.6708667562401,223.15259108045956
278.7429231745014,183.48492150629463
312.21557186824305,137.76511906763915
285.8125592126547,212.9141729272885
284.66174901439337,156.92254319285942
286.6661003457987,164.3816613735764
296.37917633277567,213.5820689978875
249.91871616065183,147.96686813370894
246.096830897167,137.9617892373409
287.99751942372063,171.29729472191423
345.8261441336134,214.504404262117
360.91183393460153,125.38678622945822
274.57144352461125,209.76215779811633
332.18335711905206,213.24106351072717
380.0447670917401,200.29288239500022
215.54603708070738,183.46894265777695
343.46301855364993,146.97679035948113
330.11496552608247,275.09980946123915
357.08018540627313,209.65875173319566
244.56131717945135,227.95584076084248
363.4435571428717,163.42654369284833
344.0249852011315,229.5266432968668
252.5150411053424,161.92314407937386
266.24867628975005,166.5585155058023
317.1132432591146,218.6050966871727
286.79403171884394,242.05776676218946
348.2186164704118,203.6349405207664
306.8737621442231,273.13971831327046
276.33503656140306,163.65350103574653
318.467749224521,143.11964190139182
292.5480990038416,193.61988842416253
337.5955887434165,145.64263428106813
347.7282213146762,165.79053585141742
272.4761929575875,231.8793003789536
218.08872340618643,134.8611035104961
287.3623964373196,218.23837669118728
302.86346912125146,160.46273038885178
298.95790534811096,181.68262488484066
316.6227348056144,171.82449419382252
330.9556216881961,267.57567269238757
342.26597490616626,131.84994714605367
350.7252497013978,138.48096577511728
359.9874300477132,134.9145064650543
263.309007776286,177.49546723724504
241.50445362114652,173.96397507658702
294.3444196072501,177.38434160275034
226.0184178754552,144.10061652177825
361.1195650721253,147.73756828669644
291.9534557136052,242.03147353831807
321.78978618816853,185.69601457229373
216.7824903622658,268.85529830214085
375.46683651385786,173.71684171211643
226.64760870969593,105.3278242057231
714.3238943055272,755.5136824549603
645.2687755529641,700.8771086813595
559.7199364389589,739.3356690809654
643.5050778729103,810.8475558481175
675.3042301872849,742.2783113428909
693.7267986913535,694.7762653795854
692.3068544478369,743.5604865699596
593.7036105212125,720.0189917989385
652.422304221966,684.5702928897553
614.0772898169212,716.3535286854278
